  淮北市,  Huaibei,91,33,11.97
  铜陵市,  Tongling,80,22,6.67
  安庆市,  Anqing,100,33,12.35
  黄山市,  Huangshan,50,17,2.12
  滁州市,  Chuzhou,85,26,6.05
  阜阳市,  Fuyang,119,57,6.08
  宿州市,  Suzhou,78,26,2.68
  六安市,  Lu'an,77,25,1.86
  亳州市,  Bozhou,69,19,3.05
  池州市,  Chizhou,37,14,1.46
  宣城市,  Xuancheng,54,13,2.09
福建省,Fujian,,,
  福州市,  Fuzhou,243,103,13.61
  厦门市,  Xiamen,351,93,20.66
  莆田市,  Putian,123,64,5.37
    三明市,  Sanming,34,11,2.89
  泉州市,  Quanzhou,194,63,22.69
  漳州市,  Zhangzhou,67,19,16.71
  南平市,  Nanping,38,10,0.63
  龙岩市,  Longyan,59,17,1.20
  宁德市,  Ningde,30,12,1.95
江西省,Jiangxi,,,
  南昌市,  Nanchang,275,87,8.89
  景德镇市,  Jingdezhen,61,17,14.19
  萍乡市,  Pingxiang,63,23,5.89
  九江市,  Jiujiang,105,33,15.02
  新余市,  Xinyu,71,26,3.97
  鹰潭市,  Yingtan,34,10,25.00
  赣州市,  Ganzhou,135,39,5.78
  吉安市,  Ji'an,52,11,3.76
  宜春市,  Yichun,70,16,2.76
  抚州市,  Fuzhou,60,19,2.82
  上饶市,  Shangrao,74,29,4.39
山东省,Shandong,,,
  济南市,  Jinan,465,119,9.26
  青岛市,  Qingdao,493,148,14.97
  淄博市,  Zibo,269,94,9.00
  枣庄市,  Zaozhuang,139,55,4.53
  东营市,  Dongying,143,49,2.48
  烟台市,  Yantai,283,64,10.34
  潍坊市,  Weifang,177,61,6.71
  济宁市,  Jining,185,53,11.23
  泰安市,  Tai'an,155,50,7.43
  威海市,  Weihai,189,49,7.25
  日照市,  Rizhao,104,32,5.09
  莱芜市,  Laiwu,106,38,4.72
  临沂市,  Linyi,198,56,8.63
  德州市,  Dezhou,152,41,8.68
  聊城市,  Liaocheng,96,30,5.61
  滨州市,  Binzhou,118,46,3.62
  菏泽市,  Heze,122,42,5.40
河南省,Henan,,,
  郑州市,  Zhengzhou,410,105,40.59
  开封市,  Kaifeng,125,41,7.83
  洛阳市,  Luoyang,215,70,24.46
  平顶山市,  Pingdingshan,73,29,16.48
  安阳市,  Anyang,82,26,15.36
  鹤壁市,  Hebi,64,15,9.43
  新乡市,  Xinxiang,111,40,25.75
  焦作市,  Jiaozuo,113,41,19.55
  濮阳市,  Puyang,88,24,33.46
  许昌市,  Xuchang,108,38,9.83
  漯河市,  Luohe,64,16,6.27
  三门峡市,  Sanmenxia,44,13,2.28
  南阳市,  Nanyang,148,45,6.93
  商丘市,  Shangqiu,63,11,3.71
  信阳市,  Xinyang,80,25,2.22
  周口市,  Zhoukou,52,15,15.62
  驻马店市,  Zhumadian,71,17,5.20
湖北省,Hubei,,,
  武汉市,  Wuhan,525,161,30.21
  黄石市,  Huangshi,87,22,36.71
  十堰市,  Shiyan,107,32,2.12
  宜昌市,  Yichang,167,47,3.94
  襄阳市,  Xiangyang,170,47,4.63
  鄂州市,  Ezhou,33,8,2.07
  荆门市,  Jingmen,63,14,2.63
  孝感市,  Xiaogan,46,12,4.51
  荆州市,  Jingzhou,86,21,5.46
  黄冈市,  Huanggang,52,16,14.36
  咸宁市,  Xianning,51,24,3.39
  随州市,  Suizhou,71,27,5.26
湖南省,Hunan,,,
  长沙市,  Changsha,348,127,18.23
  株洲市,  Zhuzhou,142,47,16.10
  湘潭市,  Xiangtan,80,27,12.16
  衡阳市,  Hengyang,113,30,16.21
  邵阳市,  Shaoyang,66,25,15.14
  岳阳市,  Yueyang,93,25,6.58
  常德市,  Changde,112,25,4.43
  张家界市,  Zhangjiajie,34,11,1.31
  益阳市,  Yiyang,70,28,3.78
  郴州市,  Chenzhou,73,26,3.25
  永州市,  Yongzhou,64,16,2.01
  怀化市,  Huaihua,54,25,7.47
  娄底市,  Loudi,50,17,11.66
广东省,Guangdong,,,
  广州市,  Guangzhou,,,
  韶关市,  Shaoguan,102,35,3.55
  深圳市,  Shenzhen,921,209,46.12
  珠海市,  Zhuhai,124,44,7.16
  汕头市,  Shantou,254,99,12.18
  佛山市,  Foshan,,,
  江门市,  Jiangmen,39,10,2.18
  湛江市,  Zhanjiang,72,26,4.22
  茂名市,  Maoming,126,62,4.64
  肇庆市,  Zhaoqing,113,37,3.91
  惠州市,  Huizhou,254,79,9.42
  梅州市,  Meizhou,51,22,1.67
  汕尾市,  Shanwei,29,10,6.89
  河源市,  Heyuan,,,
  阳江市,  Yangjiang,81,24,3.26
  清远市,  Qingyuan,61,19,1.67
  东莞市,  Dongguan,1063,277,43.21
  中山市,  Zhongshan,127,43,7.12
  潮州市,  Chaozhou,,,
  揭阳市,  Jieyang,147,41,14.04
  云浮市,  Yunfu,24,3,1.22
广西壮族自治区,Guangxi,,,
  南宁市,  Nanning,305,90,3.07
  柳州市,  Liuzhou,188,49,18.49
  桂林市,  Guilin,101,30,3.60
  梧州市,  Wuzhou,56,19,3.12
  北海市,  Beihai,76,27,7.94
  防城港市,  Fangchenggang,38,7,1.34
  钦州市,  Qinzhou,90,23,1.86
  贵港市,  Guigang,70,23,1.97
  玉林市,  Yulin,69,26,5.52
  百色市,  Baise,46,15,1.24
  贺州市,  Hezhou,63,20,1.14
  河池市,  Hechi,24,7,1.02
  来宾市,  Laibin,43,11,0.99
  崇左市,  Chongzuo,19,6,0.65
海南省,Hainan,,,
  海口市,  Haikou,98,44,4.25
  三亚市,  Sanya,188,42,9.79
  三沙市,  Sansa,,,
  儋州市,  Danzhou,,,
重庆市,Chongqing,1180,371,2.73
四川省,Sichuan,,,
  成都市,  Chengdu,771,257,20.97
  自贡市,  Zigong,116,38,8.09
  攀枝花市,  Panzhihua,75,21,3.72
  泸州市,  Luzhou,127,33,5.95
  德阳市,  Deyang,75,21,11.57
  绵阳市,  Mianyang,139,40,5.05
  广元市,  Guangyuan,56,14,1.22
  遂宁市,  Suining,77,24,4.11
  内江市,  Neijiang,76,28,4.85
  乐山市,  Leshan,69,23,2.75
  南充市,  Nanchong,120,45,4.75
  眉山市,  Meishan,61,24,3.39
  宜宾市,  Yibin,87,19,4.74
  广安市,  Guang'an,52,18,3.39
  达州市,  Dazhou,79,24,2.52
  雅安市,  Ya'an,32,8,1.90
  巴中市,  Bazhong,34,12,1.33
  资阳市,  Ziyang,45,11,2.76
贵州省,Guizhou,,,
  贵阳市,  Guiyang,,,
  六盘水市,  Liupanshui,100,26,21.41
  遵义市,  Zunyi,78,23,2.38
  安顺市,  Anshun,60,19,2.22
  毕节市,  Bijie,45,15,1.32
  铜仁市,  Tongren,36,16,1.94
云南省,Yunnan,,,
  昆明市,  Kunming,430,181,8.30
  曲靖市,  Qujing,68,25,4.38
  玉溪市,  Yuxi,35,6,1.87
  保山市,  Baoshan,26,14,0.52
  昭通市,  Zhaotong,30,9,1.39
  丽江市,  Lijiang,21,4,1.66
  普洱市,  Pu'er,24,5,0.59
  临沧市,  Lincang,49,8,1.92
西藏自治区,Tibet,,,
  拉萨市,  Lasa,72,25,2.23
  日喀则市,  Rikaze,,,
  昌都市,  Changdu,,,
  林芝市,  Linzhi,,,
  山南市,  Shannan,,,
陕西省,Shaanxi,,,
  西安市,  Xi'an,513,125,13.25
  铜川市,  Tongchuan,42,10,1.75
  宝鸡市,  Baoji,89,10,2.46
  咸阳市,  Xianyang,92,23,17.42
  渭南市,  Weinan,70,27,5.54
  延安市,  Yan'an,29,,0.82
  汉中市,  Hanzhong,38,6,6.83
  榆林市,  Yulin,70,17,1.03
  安康市,  Ankang,45,13,1.23
  商洛市,  Shangluo,19,3,0.71
甘肃省,Gansu,,,
  兰州市,  Lanzhou,234,62,14.34
  嘉峪关市,  Jiayuguan,72,15,2.45
  金昌市,  Jinchang,43,8,1.42
  白银市,  Baiyin,62,18,1.78
  天水市,  Tianshui,51,11,0.87
  武威市,  Wuwei,32,20,0.63
  张掖市,  Zhangye,40,17,0.94
  平凉市,  Pingliang,36,13,1.86
  酒泉市,  Jiuquan,55,10,1.62
  庆阳市,  Qingyang,24,8,2.41
  定西市,  Dingxi,24,6,0.66
  陇南市,  Longnan,14,7,0.30
青海省,Qinghai,,,
  西宁市,  Xining,87,45,18.24
  海东市,  Haidong,,,
宁夏回族自治区,Ningxia,,,
  银川市,  Yinchuan,171,52,7.40
  石嘴山市,  Shizuishan,53,22,2.34
  吴忠市,  Wuzhong,53,18,4.79
  固原市,  Guyuan,34,10,0.76
  中卫市,  Zhongwei,48,14,0.70
新疆维吾尔自治区,Xinjiang,,,
  乌鲁木齐市,  Urumqi,436,149,4.55
  克拉玛依市,  Karamay,71,24,0.92
  吐鲁番市,  Tulufan,,,
  哈密市,  Hami,,,
