  丽水市,  Lishui,4915,222,
安徽省,Anhui,,,
  合肥市,  Hefei,36208,5884,3
  芜湖市,  Wuhu,12078,19005,
  蚌埠市,  Bengbu,24221,14828,
  淮南市,  Huainan,12361,4139,
  马鞍山市,  Maanshan,8414,8041,
  淮北市,  Huaibei,14473,,
  铜陵市,  Tongling,3533,2095,
  安庆市,  Anqing,18690,6240,
  黄山市,  Huangshan,7779,10,
  滁州市,  Chuzhou,25446,2648,
  阜阳市,  Fuyang,53818,14024,
  宿州市,  Suzhou,27383,1326,
  六安市,  Lu'an,28460,12233,
  亳州市,  Bozhou,27036,3700,
  池州市,  Chizhou,4420,4545,
  宣城市,  Xuancheng,10837,9464,
福建省,Fujian,,,
  福州市,  Fuzhou,14917,8164,12
  厦门市,  Xiamen,16285,6247,31
  莆田市,  Putian,3865,583,
  三明市,  Sanming,10660,,
  泉州市,  Quanzhou,11905,7934,4
  漳州市,  Zhangzhou,9058,1887,
  南平市,  Nanping,3301,104,
  龙岩市,  Longyan,9056,,
  宁德市,  Ningde,3553,864,
江西省,Jiangxi,,,
  南昌市,  Nanchang,11734,787,5
  景德镇市,  Jingdezhen,1872,20,
  萍乡市,  Pingxiang,5245,,
  九江市,  Jiujiang,11415,1259,
  新余市,  Xinyu,16156,83,
  鹰潭市,  Yingtan,10881,456,
  赣州市,  Ganzhou,17089,1567,1
  吉安市,  Ji'an,10205,1749,
  宜春市,  Yichun,17608,2411,
  抚州市,  Fuzhou,15031,148,
  上饶市,  Shangrao,19816,774,
山东省,Shandong,,,
  济南市,  Jinan,19359,195,4
  青岛市,  Qingdao,19043,1434,20
  淄博市,  Zibo,15956,,
  枣庄市,  Zaozhuang,4554,1072,
  东营市,  Dongying,4706,213,
  烟台市,  Yantai,16028,3467,2
  潍坊市,  Weifang,22145,1403,2
  济宁市,  Jining,22397,3755,
  泰安市,  Tai'an,6213,85,
  威海市,  Weihai,6345,1531,
  日照市,  Rizhao,7096,845,
  莱芜市,  Laiwu,6518,,
  临沂市,  Linyi,27539,,
  德州市,  Dezhou,11911,,
  聊城市,  Liaocheng,15891,,
  滨州市,  Binzhou,11202,173,
  菏泽市,  Heze,13115,212,
河南省,Henan,,,
  郑州市,  Zhengzhou,19709,,10
  开封市,  Kaifeng,9301,,
  洛阳市,  Luoyang,16478,35,
  平顶山市,  Pingdingshan,9288,,
  安阳市,  Anyang,9580,,
  鹤壁市,  Hebi,5800,,
  新乡市,  Xinxiang,16050,,
  焦作市,  Jiaozuo,15295,,
  濮阳市,  Puyang,4350,306,
  许昌市,  Xuchang,5997,,
  漯河市,  Luohe,5322,165,
  三门峡市,  Sanmenxia,4424,,
  南阳市,  Nanyang,13081,773,
  商丘市,  Shangqiu,15083,159,
  信阳市,  Xinyang,6610,3850,
  周口市,  Zhoukou,13409,2301,
  驻马店市,  Zhumadian,9669,2498,
湖北省,Hubei,,,
  武汉市,  Wuhan,28083,12751,10
  黄石市,  Huangshi,5365,1306,
  十堰市,  Shiyan,5306,391,
  宜昌市,  Yichang,8510,4546,1
  襄阳市,  Xiangyang,24842,976,
  鄂州市,  Ezhou,1614,529,
  荆门市,  Jingmen,6790,64,
  孝感市,  Xiaogan,3058,325,
  荆州市,  Jingzhou,7085,5427,
  黄冈市,  Huanggang,6897,3250,
  咸宁市,  Xianning,4310,9,
  随州市,  Suizhou,3388,23,
湖南省,Hunan,,,
  长沙市,  Changsha,27098,3014,6
  株洲市,  Zhuzhou,16434,873,
  湘潭市,  Xiangtan,4880,1012,
  衡阳市,  Hengyang,16733,1266,
  邵阳市,  Shaoyang,23061,611,
  岳阳市,  Yueyang,15010,10664,
  常德市,  Changde,10062,2903,
  张家界市,  Zhangjiajie,2426,711,
  益阳市,  Yiyang,8320,2877,
  郴州市,  Chenzhou,23766,207,
  永州市,  Yongzhou,6334,582,
  怀化市,  Huaihua,4997,303,
  娄底市,  Loudi,10385,425,
广东省,Guangdong,,,
  广州市,  Guangzhou,66040,24167,114
  韶关市,  Shaoguan,12838,,
  深圳市,  Shenzhen,20990,8193,78
  珠海市,  Zhuhai,9241,1633,1
  汕头市,  Shantou,5051,1004,2
  佛山市,  Foshan,24712,4044,
  江门市,  Jiangmen,9995,3931,
  湛江市,  Zhanjiang,11191,2966,
  茂名市,  Maoming,8344,516,
  肇庆市,  Zhaoqing,5002,1380,
  惠州市,  Huizhou,9595,11950,
  梅州市,  Meizhou,7102,57,1
  汕尾市,  Shanwei,2425,7,
  河源市,  Heyuan,5742,14,
  阳江市,  Yangjiang,9347,993,
  清远市,  Qingyuan,11746,2243,
  东莞市,  Dongguan,10915,4460,
  中山市,  Zhongshan,15545,3319,
  潮州市,  Chaozhou,3571,842,
  揭阳市,  Jieyang,3517,30,2
  云浮市,  Yunfu,4227,1017,
广西壮族自治区,Guangxi,,,
  南宁市,  Nanning,30035,2714,5
  柳州市,  Liuzhou,13306,806,
  桂林市,  Guilin,8997,34,2
  梧州市,  Wuzhou,5229,2171,
  北海市,  Beihai,5853,656,
  防城港市,  Fangchenggang,3888,1286,
  钦州市,  Qinzhou,10956,2208,
  贵港市,  Guigang,8971,10898,
  玉林市,  Yulin,21149,130,
  百色市,  Baise,9076,313,
  贺州市,  Hezhou,4283,50,
  河池市,  Hechi,6474,25,
  来宾市,  Laibin,1853,699,
  崇左市,  Chongzuo,4269,28,
海南省,Hainan,,,
  海口市,  Haikou,3448,8001,27
  三亚市,  Sanya,1986,16,2
  三沙市,  Sansa,,,
重庆市,Chongqing,81206,14117,12
四川省,Sichuan,,,
  成都市,  Chengdu,27092,,27
  白贡市,  Zigong,4538,239,
  攀枝花市,  Panzhihua,10957,16,
  泸州市,  Luzhou,6819,1980,
  德阳市,  Deyang,9749,,
  绵阳市,  Mianyang,4733,,1
  广元市,  Guangyuan,4933,1070,
  遂宁市,  Suining,3648,275,
  内江市,  Neijiang,2498,319,
  乐山市,  Leshan,10592,264,
  南充市,  Nanchong,5231,1433,
  眉山市,  Meishan,5526,,
  宜宾市,  Yibin,5823,642,
  广安市,  Guang'an,3496,333,
  达州市,  Dazhou,11331,504,
  雅安市,  Ya'an,5058,,
  巴中市,  Bazhong,3000,359,
  资阳市,  Ziyang,4795,653,
贵州省,Guizhou,,,
  贵阳市,  Guiyang,25007,4,8
  六盘水市,  Liupanshui,8948,,
  遵义市,  Zunyi,24430,730,
  安顺市,  Anshun,5307,3,
  毕节市,  Bijie,,6,
  铜仁市,  Tongren,2179,141,
云南省,Yunnan,,,
  昆明市,  Kunming,25467,63,32
  曲靖市,  Qujing,1310,,
  玉溪市,  Yuxi,9777,,
  保山市,  Baoshan,3625,,
  昭通市,  Zhaotong,3831,279,
  丽江市,  Lijiang,2545,,1
  普洱市,  Pu'er,3883,9,
  临沧市,  Lincang,3109,,
西藏自治区,Tibet,,,
  拉萨市,  Lasa,973,,
陕西省,Shaanxi,,,
  西安市,  Xi'an,41120,,19
  铜川市,  Tongchuan,4598,,
  宝鸡市,  Baoji,10055,,
  咸阳市,  Xianyang,11188,,
  渭南市,  Weinan,13133,71,
  延安市,  Yan'an,5787,,
  汉中市,  Hanzhong,6910,,
  榆林市,  Yulin,15108,,
  安康市,  Ankang,6534,178,
  商洛市,  Shangluo,3439,,
甘肃省,Gansu,,,
  兰州市,  Lanzhou,10199,7,5
  嘉峪关市,  Jiayuguan,7356,,
  金昌市,  Jinchang,2670,,
  白银市,  Baiyin,11235,,
  天水市,  Tianshui,2682,,
  武威市,  Wuwei,3915,,
  张掖市,  Zhangye,3499,,
  平凉市,  Pingliang,3887,,
  酒泉市,  Jiuquan,3090,,
  庆阳市,  Qingyang,3102,,
  定西市,  Dingxi,4606,,
  陇南市,  Longnan,1454,,
青海省,Qinghai,,,
  西宁市,  Xining,5761,,
  海东市,  Haidong,2494,,
宁夏回族自治区,Ningxia,,,
  银川市,  Yinchuan,15314,,1
  石嘴山市,  Shizuishan,3515,,
  吴忠市,  Wuzhong,7799,,
  固原市,  Guyuan,4624,,
  中卫市,  Zhongwei,2176,50,
新疆维吾尔自治区,Xinjiang,,,
  乌鲁木齐市,  Urumqi,11365,,7
  克拉玛依市,  Karamay,3419,,
