北京市,Beijing,1327919063,1327919063,280120329,280120329,566188715,566188715
天津市,Tianjin,290413611,290413611,91253832,91253832,273679661,273679661
河北省,Hebei,,,,,,
  石家庄市,  Shijiazhuang,110779000,83929944,53482000,30072116,51758900,40051607
  唐山市,  Tangshan,82798680,56443411,48931575,28513010,49749952,36672565
  秦皇岛市,  Qinhuangdao,25848868,19976649,17411356,12528122,15264501,13169360
  邯郸市,  Handan,46210917,27141465,30979895,16222794,31292456,21312712
  邢台市,  Xingtai,33352519,10930829,24023525,6288267,19958967,8850627
  保定市,  Baoding,62985430,26753093,41666122,14676032,30834461,13127891
  张家口市,  Zhangjiakou,28828410,10208481,18166138,8696020,20264312,8696020
  承德市,  Chengde,22103454,9055346,14386586,5172687,16567565,7860359
  沧州市,  Cangzhou,42987063,11528204,29593421,5394019,24747228,8463892
  廊坊市,  Langfang,61798824,24695540,28602556,8531765,49052475,15167087
  衡水市,  Hengshui,25665457,10528927,19245804,6768464,14588009,6948966
山西省,Shanxi,,,,,,
  太原市,  Taiyuan,110700400,105676229,36617600,33098445,101033600,98601331
  大同市,  Datong,26290797,20954812,17834520,13647008,12257116,10712288
  阳泉市,  Yangquan,13612117,9776978,7730744,4757046,7426183,5444107
  长治市,  Changzhi,21221771,11223330,14202977,6595314,11968158,7000988
  晋城市,  Jincheng,19345530,12717226,10480927,6114442,10822150,8273514
  朔州市,  Shuozhou,12904618,7864497,9124257,5000453,5773309,3887432
  晋中市,  Jinzhong,23613888,9765052,15771195,4765107,13798738,7202543
  运城市,  Yuncheng,18878308,6127620,13938691,3642712,10130473,4466820
  忻州市,  Xinzhou,17622824,4946500,13456498,3696289,7777249,2776200
  临汾市,  Linfen,21347931,9164927,15040381,5466024,11833712,6150141
  吕梁市,  Lvliang,18111051,4111425,13291297,2305893,9509213,2600025
内蒙古自治区,Inner Mongolia,,,,,,
  呼和浩特市,  Hohhot,61788314,56925022,18660141,16255342,70518364,57691233
  包头市,  Baotou,32359956,30079881,13713081,12299914,24030526,22515973
  乌海市,  Wuhai,7027901,7027901,3493129,3493129,5338880,5338880
  赤峰市,  Chifeng,18425687,10391941,11691892,6067909,13814954,8534200
  通辽市,  Tongliao,9858734,5899211,5995513,3672176,9917126,6371332
  鄂尔多斯市,  Erdos,31182000,17994100,15748000,7384800,29098000,20164200
  呼伦贝尔市,  Hulunbuir,14736401,5603571,8393781,2514965,10749874,3607868
  巴彦淖尔市,  Bayannur,9371000,4778937,6107000,2762256,7594000,4430991
  乌兰察布市,  Ulanqab,10599487,3884537,6864256,3416075,6136983,2536060
辽宁省,Liaoning,,,,,,
  沈阳市,  Shenyang,142427559,138068458,61455466,57779368,125696109,123253528
  大连市,  Dalian,141794778,129751491,52776562,43734621,110047982,102893838
  鞍山市,  Anshan,32076366,22088604,21254130,12518614,21364276,16801326
  抚顺市,  Fushun,15943085,12893709,11615109,9218496,7593099,6086872
  本溪市,  Benxi,12111293,9387514,7905083,5774349,9157327,7955472
  丹东市,  Dandong,18425637,9106000,,,11049605,5974000
  锦州市,  Jinzhou,26416301,19449741,13764166,7730894,13528818,10400787
  营口市,  Yingkou,25813756,19117374,12169260,7384413,18544613,14968547
  阜新市,  Fuxin,10056732,7540821,6585452,4529119,8393718,6632405
  辽阳市,  Liaoyang,21973453,17446561,9551613,6155386,11689383,8851257
  盘锦市,  Panjin,16706653,15036000,10468372,9212000,8427693,7416000
  铁岭市,  Tieling,12234423,5636729,9695428,4189503,8411929,3721506
  朝阳市,  Chaoyang,15679175,7393912,11704860,5130500,9925807,5964970
  葫芦岛市,  Huludao,15720000,9278725,10180400,,9316000,5391680
吉林省,Jilin,,,,,,
  长春市,  Changchun,110344634,101906399,42180932,35624264,99217577,90790126
  吉林市,  Jilin,26784001,19156127,17223407,11604473,21085152,15032948
  四平市,  Siping,12419438,4586589,8898453,3165877,10861553,4298349
  辽源市,  Liaoyuan,4970991,2914666,3836571,2141155,4051158,2307198
  通化市,  Tonghua,12794049,4134586,8059296,2436769,6950334,2665277
  白山市,  Baishan,8778019,5257162,4475110,2287753,4170307,2620093
  松原市,  Songyuan,11090590,4122878,6552275,2677160,9315759,2272928
  白城市,  Baicheng,7371919,3254543,4210004,1782812,7064323,2388603
黑龙江省,Heilongjiang,,,,,,
  哈尔滨市,  Harbin,98039983,87990274,46718970,38614035,90487421,84337593
  齐齐哈尔市,  Qiqihar,17142146,10050687,12267810,664700,15608312,9622481
  鸡西市,  Jixi,10327713,4793469,7512790,2953170,6941614,2845135
  鹤岗市,  Hegang,5931244,3690203,4351911,2759607,4865452,1413689
  双鸭山市,  Shuangyashan,7768392,3748162,5772975,2372304,8372448,5702249
  大庆市,  Daqing,22567994,19676246,14458255,12185597,9575146,6497092
  伊春市,  Yichun,6229373,4457398,4430662,3075583,1663856,1159308
  佳木斯市,  Jiamusi,12717904,5955327,9221503,4435107,15080874,1933585
  七台河市,  Qitaihe,4106104,3279862,2750275,2118352,2688418,1784572
  牡丹江市,  Mudanjiang,15279104,7299794,10185062,4291826,7194897,4242894
  黑河市,  Heihe,7127650,1180892,4986817,,5631653,580367
  绥化市,  Suihua,12735891,3802106,9950831,2547405,8819167,3029104
上海市,Shanghai,1031639421,1031639421,236398015,236398015,539850966,539850966
江苏省,Jiangsu,,,,,,
  南京市,  Nanjing,276335510,276335510,58944680,58944680,216812775,216812775
  无锡市,  Wuxi,141013973,86887503,48674266,28291064,103829309,63009887
  徐州市,  Xuzhou,54953059,33728605,30902119,16492141,36202134,23834094
  常州市,  Changzhou,85408245,75460000,33668494,28883400,60431550,52442100
  苏州市,  Suzhou,258642564,157054282,79138477,40250000,219244382,139932501
  南通市,  Nantong,110977428,50648960,55548915,20058541,68354644,33026983
  连云港市,  Lianyungang,25018401,17437038,11687081,7016532,20469307,14803672
  淮安市,  Huai'an,30660032,22926041,13605124,8882096,23042159,17218309
  盐城市,  Yancheng,52550637,28350831,26824604,10722137,36993178,21086332
  扬州市,  Yangzhou,53615533,37240867,25609777,16329203,35081333,25482306
  镇江市,  Zhenjiang,47059945,24574767,18791047,7481972,34443576,14874099
  泰州市,  Taizhou,52756180,27420744,24747108,10535790,36567947,19529704
  宿迁市,  Suqian,22074303,11256668,10863293,3755782,19603739,9534048
浙江省,Zhejiang,,,,,,
  杭州市,  Hangzhou,325146405,309316483,83131325,74566987,254648309,242670362
  宁波市,  Ningbo,161960114,119434066,56894416,33840937,158067586,114924381
  温州市,  Wenzhou,102133087,58713619,51357521,23169704,80114741,41185751
  嘉兴市,  Jiaxing,66302180,22903820,32455855,9190586,51852269,17882987
  湖州市,  Huzhou,34768018,17967114,17447634,9122563,27403590,12985515
  绍兴市,  Shaoxing,72633137,49223090,34052747,20891870,61111742,40631072
  金华市,  Jinhua,74783132,16083225,39386670,6794264,61673953,14139284
  衢州市,  Quzhou,18966349,8595901,9927550,3895129,16524498,8428621
  舟山市,  Zhoushan,18078318,15196768,7158648,5669137,14840103,13510530
  台州市,  Taizhou,69232204,32105333,35933933,14930219,57589217,27309637
  丽水市,  Lishui,20378684,6213430,11847588,2853511,15434467,5721023
安徽省,Anhui,,,,,,
  合肥市,  Hefei,131509496,110935212,32812636,21425474,115506045,102144306
  芜湖市,  Wuhu,28930433,18631681,12356833,6170837,28439658,21516772
  蚌埠市,  Bengbu,18551354,12284580,8673159,4690549,14001415,10044048
  淮南市,  Huainan,17718005,12633484,9934350,6574181,11729457,8815044
  马鞍山市,  Maanshan,18420477,11880377,9655664,5027664,13414553,9649853
  淮北市,  Huaibei,13218145,9476052,6549069,3997168,7955018,6124878
  铜陵市,  Tongling,12193153,8914383,6716819,4070703,9446878,8483593
  安庆市,  Anqing,26377940,9896949,15931539,4300218,14814174,7037529
  黄山市,  Huangshan,10258100,5238639,6294645,2626298,6091381,3252227
  滁州市,  Chuzhou,19752453,6880904,10994867,2757226,14280348,5771825
  阜阳市,  Fuyang,29990081,12702771,19023361,6588719,15698215,8696909
  宿州市,  Suzhou,17471864,8285917,11439615,4663713,9793467,6100228
  六安市,  Lu'an,20740000,10497000,11707000,5301000,11928000,6518000
  毫州市,  Bozhou,15898916,6823820,10063520,3725290,10365077,5681555
  池州市,  Chizhou,8754981,4392541,5452235,2525637,5053593,2972191
  宣城市,  Xuancheng,14482113,5767090,8155725,2596685,10413552,4224631
福建省,Fujian,,,,,,
  福州市,  Fuzhou,120765033,83618435,40875352,20704930,121246927,90730198
  厦门市,  Xiamen,91884883,91884883,21720007,21720007,77449945,77449945
  莆田市,  Putian,16926778,13622866,10201395,7573825,16505828,14062160
  三明市,  Sanming,14900918,4471810,7434856,1592639,12644809,4733925
  泉州市,  Quanzhou,66398150,23830196,32236582,7570594,57884158,20093919
  漳州市,  Zhangzhou,25198864,9582159,12606875,3592359,21407105,9857821
  南平市,  Nanping,15686706,6679686,8481103,2894906,11687612,5911934
  龙岩市,  Longyan,17537603,10383484,8093020,4373198,14341940,9596560
  宁德市,  Ningde,13474510,4432052,6680148,1511281,14899528,4671652
江西省,Jiangxi,,,,,,
  南昌市,  Nanchang,95029990,83554848,27224199,21042302,86045684,79160237
  景德镇市,  Jingdezhen,9404677,6046701,5720221,3164199,5743234,3985554
  萍乡市,  Pingxiang,9415786,6392139,5134957,3414746,6179254,4380832
  九江市,  Jiujiang,25938113,11340328,13243870,4034024,17545824,8672899
  新余市,  Xinyu,9592084,8249211,4475404,3696214,7143742,6141277
  鹰潭市,  Yingtan,6812450,3507754,3631229,1464410,5317390,2845865
  赣州市,  Ganzhou,41418374,16719355,23422667,7567206,28421841,13378545
  吉安市,  Ji'an,22921610,6344314,14487192,2939329,12731989,4280186
  宜春市,  Yichun,24305577,6165726,15200313,2872931,15661700,4100203
  抚州市,  Fuzhou,16456385,6874814,10603220,3772457,11318147,4972110
  上饶市,  Shangrao,27162435,9195583,16576624,4159484,17421248,7398667
山东省,Shandong,,,,,,
  济南市,  Jinan,150327948,145140587,42799453,39154810,113701787,110771754
  青岛市,  Qingdao,140071344,,53263262,,118916821,
  淄博市,  Zibo,41545085,34210765,24787721,20341980,28550130,22204243
  枣庄市,  Zaozhuang,16648569,10304469,11004902,6600885,11000734,7022251
  东营市,  Dongying,38377427,30999071,12485816,9546604,34039281,23097673
  烟台市,  Yantai,71612181,37068552,39771191,16446338,45301947,25451238
  潍坊市,  Weifang,69769302,25314169,40020000,12071782,47979146,18616037
  济宁市,  Jining,45580724,20162611,27910894,10149348,28229988,14478545
  泰安市,  Tai'an,30561935,15341407,19229034,8069760,19366775,10016460
  威海市,  Weihai,29652272,19855317,16636928,10072057,18750396,12449136
  日照市,  Rizhao,20581038,14246109,11057431,6505541,21947761,17113509
  莱芜市,  Laiwu,9076722,9076722,5386568,5386568,6612483,6612483
  临沂市,  Linyi,53052048,27303795,28759343,11887986,39384075,23817803
  德州市,  Dezhou,28451086,11532554,19356726,6625099,16515738,7419507
  聊城市,  Liaocheng,30154229,12076546,19316874,5764158,20995458,9017705
  滨州市,  Binzhou,26770252,10368905,12829052,4345417,23517307,8029460
  菏泽市,  Heze,30247126,10695824,22166426,6459091,18050614,6878006
河南省,Henan,,,,,,
  郑州市,  Zhengzhou,190007395,164461550,62976278,47005045,154223852,140056202
  开封市,  Kaifeng,16393966,9723621,11463920,6018290,11885386,8293295
  洛阳市,  Luoyang,49823792,33289850,23645934,13475257,30119020,22203829
  平顶山市,  Pingdingshan,22775542,12037005,14406220,6183602,15894114,10020364
  安阳市,  Anyang,21965406,9268887,15355226,5280021,11607903,6573907
  鹤壁市,  Hebi,5944153,3622511,3881809,2157368,5368295,2945339
  新乡市,  Xinxiang,23254500,10018208,16004284,5493138,13395399,6875164
  焦作市,  Jiaozuo,16296238,8836311,10319752,4274028,10872375,6501196
  濮阳市,  Puyang,13381746,6944037,9595971,4503613,6357907,3676220
  许昌市,  Xuchang,19974373,9573750,12745182,5132052,14642214,8085251
  漯河市,  Luohe,10320414,6834654,6603562,4213968,6412302,4853044
  三门峡市,  Sanmenxia,11432271,4860285,7383996,2817262,7011239,3635929
  南阳市,  Nanyang,34544088,13870839,23448313,7885231,18853332,8439824
  商丘市,  Shangqiu,22872099,8158126,16826494,5383880,12885545,5785810
  信阳市,  Xinyang,26923328,9261589,19060477,5562348,14426938,6195158
  周口市,  Zhoukou,23967324,4054412,19521732,2545577,9763961,3653435
  驻马店市,  Zhumadian,25262850,6748989,18510667,3851385,12276424,5313155
湖北省,Hubei,,,,,,
  武汉市,  Wuhan,217927961,200552271,64648837,55132807,193862964,182648907
  黄石市,  Huangshi,15420000,8705495,8116030,4272997,10130000,6090480
  十堰市,  Shiyan,20299050,11490815,11425064,6236236,11362842,7449333
  宜昌市,  Yichang,31300286,18197316,16823212,8066834,23534106,16005729
  襄阳市,  Xiangyang,30618789,17648399,19619551,10021937,18025447,11713941
  鄂州市,  Ezhou,5815400,5815400,3350300,3350300,3914700,3914700
  荆门市,  Jingmen,16602300,7290400,10979400,3891200,8721600,5079200
  孝感市,  Xiaogan,20790000,6417200,13895278,3850795,10232173,3705352
  荆州市,  Jingzhou,25435829,9874211,17615992,6034030,11856559,5938096
  黄冈市,  Huanggang,26810000,3926000,18410700,1898000,11606000,2292100
  咸宁市,  Xianning,12070000,4646681,6845364,2078199,7208333,3376969
  随州市,  Suizhou,11020000,5052583,7720061,3100531,5274516,3631079
湖南省,Hunan,,,,,,
  长沙市,  Changsha,154596810,124884000,48686355,32915700,138138443,117899000
  株洲市,  Zhuzhou,25509965,16544511,14105269,8071384,13354404,8914913
  湘潭市,  Xiangtan,20274760,12827171,11808995,6136168,13861500,9825354
  衡阳市,  Hengyang,32460452,15103374,19955002,6955994,13051799,7640784
  邵阳市,  Shaoyang,24471241,6838242,16566370,3470220,10529969,3720067
  岳阳市,  Yueyang,21718289,11417103,12361662,5317600,10126845,5412985
  常德市,  Changde,27138052,12869406,16333307,5853817,12826668,7317437
  张家界市,  Zhangjiajie,6831157,3313321,3958012,1874257,4178435,2644361
  益阳市,  Yiyang,16556246,7375781,10886062,4421518,7276194,3976165
  郴州市,  Chenzhou,23925264,9998095,13664967,4552770,10618735,4988371
  永州市,  Yongzhou,19124973,6385155,12756054,3701684,9655273,3794546
  怀化市,  Huaihua,17565861,6167965,11657243,3112546,9158673,3979085
  娄底市,  Loudi,15057575,5551292,10400609,3188689,8296268,3686375
广东省,Guangdong,,,,,,
  广州市,  Guangzhou,459373383,459373383,139957861,139957861,288855427,288855427
  韶关市,  Shaoguan,16696995,9125807,10088724,4767908,7725079,4319934
  深圳市,  Shenzhen,595622500,595622500,103911400,103911400,351654600,351654600
  珠海市,  Zhuhai,56890799,56890799,14242136,14242136,39156076,39156076
  汕头市,  Shantou,31252000,30910100,20931000,20723600,13039000,12867300
  佛山市,  Foshan,127896063,127896063,66584572,66584572,85156155,85156155
  江门市,  Jiangmen,38700574,22675692,24014199,12428576,23670598,14831404
  湛江市,  Zhanjiang,28344970,16376572,16658555,7642857,16292782,11384889
  茂名市,  Maoming,22169300,11116700,15328100,6895203,10058700,5877900
  肇庆市,  Zhaoqing,20230922,12487858,12217472,6599189,12831758,8064233
  惠州市,  Huizhou,45447300,35365487,19452277,12793580,31551265,25755166
  梅州市,  Meizhou,18130465,8161532,11426270,4351164,8293288,4285154
  汕尾市,  Shanwei,7395575,2889568,4283441,1081308,3498675,1562127
  河源市,  Heyuan,11392577,4477229,6607752,2010042,8880791,4905537
  阳江市,  Yangjiang,11223383,6931173,7376009,4331311,8255951,6029432
  清远市,  Qingyuan,19060629,11040754,11230913,5523593,11370621,7495339
  东莞市,  Dongguan,111984273,111984273,48829068,48829068,64024779,64024779
  中山市,  Zhongshan,50310008,50310008,23094433,23094433,33670854,33670854
  潮州市,  Chaozhou,12035698,5863056,8145361,3525986,3685501,2039372
  揭阳市,  Jieyang,20172641,8910491,13927290,5846789,9923933,4934901
  云浮市,  Yunfu,10221389,3953716,6789502,2155135,6495265,2911288
广西壮族自治区,Guangxi,,,,,,
  南宁市,  Nanning,89017247,82220220,29245457,23865365,94237920,90462353
  柳州市,  Liuzhou,33051421,26418577,13136420,8557134,22738976,18028692
  桂林市,  Guilin,29610297,18598553,16879292,8312260,18595821,11039120
  梧州市,  Wuzhou,10449067,4821197,6581443,2363532,7219228,3404232
  北海市,  Beihai,8156332,5975895,5241542,3355607,5351476,4197697
  防城港市,  Fangchenggang,5623096,3754038,3203381,1830392,5114744,3980282
  钦州市,  Qinzhou,9064175,5549894,5860072,2919860,5949771,4279025
  贵港市,  Guigang,10899226,5126807,8173287,3447801,6838538,3707717
  玉林市,  Yulin,16361195,6228437,12530275,3782813,10149420,4239979
  百色市,  Baise,11117552,3234643,6599517,1515550,8150828,2154622
  贺州市,  Hezhou,6150719,3752874,3787507,1972632,3703604,2330169
  河池市,  Hechi,10013697,2327416,6249004,1243063,5750440,1430082
  来宾市,  Laibin,6066767,3054426,3467512,1405758,4054647,2476508
  崇左市,  Chongzuo,6994782,1816846,4531684,734756,3902322,1050413
海南省,Hainan,,,,,,
  海口市,  Haikou,48512544,48512544,14454862,14454862,41780503,41780503
  三亚市,  Sanya,14815246,14815246,,,10791746,10791746
  三沙市,  Sansa,110016,110016,,,584,584
  儋州市,  Danzhou,2806105,,1564068,,1517678,
重庆市,Chongqing,312164546,282484328,133994384,114879518,247851923,232238649
四川省,Sichuan,,,,,,
  成都市,  Chengdu,314340000,279260000,108080000,84390000,250090000,230910000
  自贡市,  Zigong,15240526,10081809,9235692,4966962,7083495,4658047
  攀枝花市,  Panzhihua,9385880,8014894,5229693,4358087,7386284,6361014
  泸州市,  Luzhou,21792291,13651169,13134727,6964779,12816409,8711702
  德阳市,  Deyang,23077152,8684612,14253611,4220646,11900395,5253900
  绵阳市,  Mianyang,31816934,19577011,18382475,9359874,16674319,10784728
  广元市,  Guangyuan,13036998,6488099,8124274,3499352,6307341,3522460
