  济南市,  Jinan,393,106,11.90
  青岛市,  Qingdao,470,133,14.27
  淄博市,  Zibo,262,91,8.77
  枣庄市,  Zaozhuang,137,54,4.46
  东营市,  Dongying,120,38,3.48
  烟台市,  Yantai,275,61,10.04
  潍坊市,  Weifang,178,61,6.75
  济宁市,  Jining,185,51,11.23
  泰安市,  Tai'an,132,45,6.32
  威海市,  Weihai,189,48,7.25
  日照市,  Rizhao,101,30,4.94
  莱芜市,  Laiwu,105,37,4.67
  临沂市,  Linyi,191,54,8.33
  德州市,  Dezhou,147,40,8.40
  聊城市,  Liaocheng,93,29,5.44
  滨州市,  Binzhou,109,33,3.35
  菏泽市,  Heze,99,33,7.00
河南省,Henan,,,
  郑州市,  Zhengzhou,393,101,38.91
  开封市,  Kaifeng,126,41,22.30
  洛阳市,  Luoyang,209,70,23.78
  平顶山市,  Pingdingshan,73,29,16.48
  安阳市,  Anyang,81,26,15.17
  鹤壁市,  Hebi,64,15,9.43
  新乡市,  Xinxiang,107,31,24.83
  焦作市,  Jiaozuo,111,40,19.20
  濮阳市,  Puyang,86,24,32.70
  许昌市,  Xuchang,75,20,77.32
  漯河市,  Luohe,65,16,5.82
  三门峡市,  Sanmenxia,30,9,16.22
  南阳市,  Nanyang,141,42,6.60
  商丘市,  Shangqiu,63,11,3.71
  信阳市,  Xinyang,76,24,2.11
  周口市,  Zhoukou,50,14,15.02
  驻马店市,  Zhumadian,71,17,5.20
湖北省,Hubei,,,
  武汉市,  Wuhan,506,154,29.11
  黄石市,  Huangshi,81,22,34.18
  十堰市,  Shiyan,105,32,2.08
  宜昌市,  Yichang,158,44,3.73
  襄阳市,  Xiangyang,163,45,4.44
  鄂州市,  Ezhou,32,8,2.01
  荆门市,  Jingmen,58,13,2.43
  孝感市,  Xiaogan,38,10,3.73
  荆州市,  Jingzhou,82,20,5.20
  黄冈市,  Huanggang,52,16,14.36
  咸宁市,  Xianning,51,24,3.39
  随州市,  Suizhou,73,28,5.52
湖南省,Hunan,,,
  长沙市,  Changsha,331,124,17.34
  株洲市,  Zhuzhou,125,46,14.48
  湘潭市,  Xiangtan,80,27,12.16
  衡阳市,  Hengyang,113,30,16.21
  邵阳市,  Shaoyang,60,22,13.67
  岳阳市,  Yueyang,93,25,6.56
  常德市,  Changde,90,23,3.59
  张家界市,  Zhangjiajie,34,11,1.24
  益阳市,  Yiyang,69,28,3.73
  郴州市,  Chenzhou,73,26,3.25
  永州市,  Yongzhou,62,16,1.95
  怀化市,  Huaihua,71,14,10.66
  娄底市,  Loudi,47,16,11.02
广东省,Guangdong,,,
  广州市,  Guangzhou,,,
  韶关市,  Shaoguan,99,35,3.46
  深圳市,  Shenzhen,895,242,44.83
  珠海市,  Zhuhai,124,44,7.16
  汕头市,  Shantou,249,98,11.94
  佛山市,  Foshan,,,
  江门市,  Jiangmen,38,9,2.14
  湛江市,  Zhanjiang,108,34,6.34
  茂名市,  Maoming,121,57,4.46
  肇庆市,  Zhaoqing,110,37,3.80
  惠州市,  Huizhou,214,70,7.93
  梅州市,  Meizhou,53,21,1.74
  汕尾市,  Shanwei,17,7,4.04
  河源市,  Heyuan,,,
  阳江市,  Yangjiang,76,22,3.06
  清远市,  Qingyuan,133,35,3.64
  东莞市,  Dongguan,1045,283,42.48
  中山市,  Zhongshan,116,39,6.50
  潮州市,  Chaozhou,76,29,5.37
  揭阳市,  Jieyang,105,33,10.18
  云浮市,  Yunfu,18,3,2.31
广西壮族自治区,Guangxi,,,
  南宁市,  Nanning,285,86,4.35
  柳州市,  Liuzhou,184,48,18.09
  桂林市,  Guilin,98,29,3.54
  梧州市,  Wuzhou,54,19,3.01
  北海市,  Beihai,71,26,7.42
  防城港市,  Fangchenggang,36,5,1.27
  钦州市,  Qinzhou,86,29,1.78
  贵港市,  Guigang,68,22,1.92
  玉林市,  Yulin,68,26,5.44
  百色市,  Baise,42,15,1.13
  贺州市,  Hezhou,53,16,0.96
  河池市,  Hechi,23,7,0.98
  来宾市,  Laibin,41,11,0.94
  崇左市,  Chongzuo,19,6,0.65
海南省,Hainan,,,
  海口市,  Haikou,138,38,5.99
  三亚市,  Sanya,147,23,7.65
  三沙市,  Sansa,,,
  儋州市,  Danzhou,,,
重庆市,Chongqing,1116,351,3.23
四川省,Sichuan,,,
  成都市,  Chengdu,604,217,18.64
  自贡市,  Zigong,112,36,7.81
  攀枝花市,  Panzhihua,73,21,3.62
  泸州市,  Luzhou,115,32,5.39
  德阳市,  Deyang,76,21,11.73
  绵阳市,  Mianyang,125,35,7.96
  广元市,  Guangyuan,54,13,1.18
  遂宁市,  Suining,75,24,4.00
  内江市,  Neijiang,72,26,4.59
  乐山市,  Leshan,69,22,2.75
  南充市,  Nanchong,115,43,4.55
  眉山市,  Meishan,45,16,3.38
  宜宾市,  Yibin,75,21,4.09
  广安市,  Guang'an,48,16,3.13
  达州市,  Dazhou,79,24,2.52
  雅安市,  Ya'an,30,8,1.78
  巴中市,  Bazhong,32,12,1.25
  资阳市,  Ziyang,44,11,2.69
贵州省,Guizhou,,,
  贵阳市,  Guiyang,,,
  六盘水市,  Liupanshui,61,19,12.72
  遵义市,  Zunyi,86,36,6.53
  安顺市,  Anshun,59,19,2.18
  毕节市,  Bijie,41,12,1.20
  铜仁市,  Tongren,39,20,2.10
云南省,Yunnan,,,
  昆明市,  Kunming,414,175,10.78
  曲靖市,  Qujing,68,25,4.38
  玉溪市,  Yuxi,27,5,2.69
  保山市,  Baoshan,24,14,0.48
  昭通市,  Zhaotong,29,8,1.34
  丽江市,  Lijiang,21,4,1.67
  普洱市,  Pu'er,24,5,0.59
  临沧市,  Lincang,49,8,1.92
西藏自治区,Tibet,,,
  拉萨市,  Lasa,,,
陕西省,Shaanxi,,,
  西安市,  Xi'an,497,119,12.83
  铜川市,  Tongchuan,37,15,1.54
  宝鸡市,  Baoji,88,10,2.43
  咸阳市,  Xianyang,91,23,17.23
  渭南市,  Weinan,69,27,5.46
  延安市,  Yan'an,29,,0.82
  汉中市,  Hanzhong,38,6,6.83
  榆林市,  Yulin,55,11,0.78
  安康市,  Ankang,40,13,1.10
  商洛市,  Shangluo,18,3,0.67
甘肃省,Gansu,,,
  兰州市,  Lanzhou,214,55,13.11
  嘉峪关市,  Jiayuguan,69,14,2.35
  金昌市,  Jinchang,42,8,1.39
  白银市,  Baiyin,61,18,1.75
  天水市,  Tianshui,48,10,0.82
  武威市,  Wuwei,31,14,0.61
  张掖市,  Zhangye,38,16,0.90
  平凉市,  Pingliang,39,13,2.01
  酒泉市,  Jiuquan,55,10,1.62
  庆阳市,  Qingyang,26,8,2.61
  定西市,  Dingxi,33,5,0.91
  陇南市,  Longnan,14,7,0.30
青海省,Qinghai,,,
  西宁市,  Xining,88,44,18.45
  海东市,  Haidong,127,7,3.56
宁夏回族自治区,Ningxia,,,
  银川市,  Yinchuan,167,51,7.23
  石嘴山市,  Shizuishan,52,22,2.30
  吴忠市,  Wuzhong,49,16,4.43
  固原市,  Guyuan,43,13,0.96
  中卫市,  Zhongwei,28,9,0.41
新疆维吾尔自治区,Xinjiang,,,
  乌鲁木齐市,  Urumqi,430,147,4.48
  克拉玛依市,  Karamay,68,24,0.88
