北京市,Beijing,0.51,0.51,19.26,19.26,80.23,80.23
天津市,Tianjin,1.23,1.23,42.33,42.33,56.44,56.44
河北省,Hebei,,,,,,
  石家庄市,  Shijiazhuang,8.11,4.19,45.45,38.79,46.44,57.02
  唐山市,  Tangshan,9.43,5.42,55.07,54.75,35.50,39.83
  秦皇岛市,  Qinhuangdao,14.52,7.43,34.73,37.21,50.75,55.36
  邯郸市,  Handan,12.50,10.42,47.24,45.72,40.26,43.85
  邢台市,  Xingtai,13.65,1.69,46.86,39.86,39.49,58.45
  保定市,  Baoding,13.02,8.30,48.37,56.63,38.61,35.07
  张家口市,  Zhangjiakou,18.15,8.57,37.32,41.60,44.53,49.83
  承德市,  Chengde,16.53,1.70,45.79,50.89,37.68,47.40
  沧州市,  Cangzhou,8.71,1.34,49.59,47.72,41.70,50.94
  廊坊市,  Langfang,7.33,2.69,44.07,38.81,48.60,58.50
  衡水市,  Hengshui,12.98,5.64,47.06,56.78,39.96,37.58
山西省,Shanxi,,,,,,
  太原市,  Taiyuan,1.31,0.59,36.12,35.19,62.57,64.22
  大同市,  Datong,5.84,1.56,36.52,38.91,57.65,59.53
  阳泉市,  Yangquan,1.65,0.55,48.03,42.41,50.31,57.04
  长治市,  Changzhi,4.83,0.98,50.92,40.70,44.25,58.33
  晋城市,  Jincheng,4.75,0.30,52.88,32.40,42.37,67.31
  朔州市,  Shuozhou,6.13,3.69,43.05,42.47,50.82,53.84
  晋中市,  Jinzhong,9.93,9.23,42.95,30.09,47.12,60.67
  运城市,  Yuncheng,16.49,6.01,36.31,29.34,47.20,64.66
  忻州市,  Xinzhou,8.84,7.75,44.11,25.89,47.05,66.36
  临汾市,  Linfen,7.96,3.35,46.56,21.82,45.48,74.83
  吕梁市,  Lvliang,5.39,2.88,55.79,23.53,38.82,73.60
内蒙古自治区,Inner Mongolia,,,,,,
  呼和浩特市,  Hohhot,3.58,1.02,27.87,20.39,68.56,78.59
  包头市,  Baotou,2.46,0.85,47.11,44.59,50.43,54.56
  乌海市,  Wuhai,0.85,0.85,56.58,56.58,42.57,42.57
  赤峰市,  Chifeng,15.12,8.22,47.00,44.98,37.88,46.79
  通辽市,  Tongliao,13.47,7.85,50.15,48.05,36.37,44.10
  鄂尔多斯市,  Erdos,2.44,0.13,55.71,35.32,41.85,64.55
  呼伦贝尔市,  Hulunbuir,15.33,2.48,44.67,44.31,40.00,53.20
  巴彦淖尔市,  Bayannur,17.28,13.96,50.62,46.18,32.10,39.86
  乌兰察布市,  Ulanqab,13.62,2.18,49.02,43.32,37.35,54.50
辽宁省,Liaoning,,,,,,
  沈阳市,  Shenyang,4.80,2.62,38.79,39.95,56.41,57.43
  大连市,  Dalian,6.80,4.76,41.85,49.99,51.36,45.25
  鞍山市,  Anshan,6.84,0.83,35.84,44.86,57.32,54.31
  抚顺市,  Fushun,6.74,2.10,50.38,55.60,42.88,42.30
  本溪市,  Benxi,8.84,3.29,43.46,48.84,47.70,47.87
  丹东市,  Dandong,17.01,3.97,30.77,33.21,52.22,62.83
  锦州市,  Jinzhou,19.91,,34.20,,45.89,
  营口市,  Yingkou,9.60,3.72,40.77,40.93,49.63,55.34
  阜新市,  Fuxin,23.65,2.41,27.17,40.18,49.19,57.41
  辽阳市,  Liaoyang,11.02,3.73,39.96,49.38,49.02,46.89
  盘锦市,  Panjin,12.05,8.36,45.52,46.05,42.44,45.60
  铁岭市,  Tieling,23.75,3.51,32.52,34.44,43.73,62.05
  朝阳市,  Chaoyang,25.04,8.59,24.54,28.66,50.42,62.75
  葫芦岛市,  Huludao,16.89,5.46,34.76,45.18,48.36,49.37
吉林省,Jilin,,,,,,
  长春市,  Changchun,5.40,1.50,49.40,54.26,45.20,44.24
  吉林市,  Jilin,9.80,3.30,43.02,44.47,47.18,52.23
  四平市,  Siping,25.28,4.71,39.24,62.63,35.48,32.66
  辽源市,  Liaoyuan,7.72,0.85,57.19,59.60,35.09,39.54
  通化市,  Tonghua,8.91,1.88,47.70,51.63,43.39,46.49
  白山市,  Baishan,8.42,4.88,54.43,55.21,37.15,39.90
  松原市,  Songyuan,16.28,3.28,41.90,59.66,41.82,37.06
  白城市,  Baicheng,15.67,11.24,44.60,18.99,39.73,69.78
黑龙江省,Heilongjiang,,,,,,
  哈尔滨市,  Harbin,11.33,6.14,31.08,32.34,57.59,61.52
  齐齐哈尔市,  Qiqihar,22.77,3.88,30.85,29.03,46.38,67.09
  鸡西市,  Jixi,35.65,9.09,24.27,38.46,40.08,52.45
  鹤岗市,  Hegang,34.28,9.66,29.91,49.10,35.81,41.24
  双鸭山市,  Shuangyashan,36.23,3.09,22.09,28.57,41.68,68.33
  大庆市,  Daqing,7.17,2.49,56.07,58.77,36.76,38.74
  伊春市,  Yichun,42.28,36.54,19.70,22.60,38.03,40.85
  佳木斯市,  Jiamusi,31.24,6.22,21.48,26.59,47.28,67.19
  七台河市,  Qitaihe,14.69,9.44,36.52,41.29,48.79,49.28
  牡丹江市,  Mudanjiang,16.76,4.58,35.63,35.26,47.61,60.16
  黑河市,  Heihe,47.35,3.17,14.95,32.41,37.70,64.42
  绥化市,  Suihua,38.95,46.57,25.49,25.82,35.56,27.61
上海市,Shanghai,0.39,0.39,29.83,29.83,69.78,69.78
江苏省,Jiangsu,,,,,,
  南京市,  Nanjing,2.40,2.40,39.20,39.20,58.39,58.39
  无锡市,  Wuxi,1.47,0.89,47.20,41.19,51.34,57.92
  徐州市,  Xuzhou,9.35,3.55,43.28,46.96,47.38,49.49
  常州市,  Changzhou,2.64,2.09,46.46,45.95,50.90,51.95
  苏州市,  Suzhou,1.43,1.01,47.03,46.02,51.54,52.97
  南通市,  Nantong,5.42,2.42,46.84,45.00,47.74,52.57
  连云港市,  Lianyungang,12.69,9.08,44.18,44.01,43.13,46.92
  淮安市,  Huai'an,10.65,8.76,41.61,43.16,47.74,48.08
  盐城市,  Yancheng,11.67,8.53,44.80,50.51,43.53,40.96
  扬州市,  Yangzhou,5.65,3.18,49.39,48.98,44.96,47.84
  镇江市,  Zhenjiang,3.59,1.71,48.79,48.48,47.62,49.81
  泰州市,  Taizhou,5.85,3.55,47.15,50.26,47.00,46.19
  宿迁市,  Suqian,11.71,7.33,48.49,49.22,39.81,43.44
浙江省,Zhejiang,,,,,,
  杭州市,  Hangzhou,2.69,1.73,36.42,34.64,60.89,63.63
  宁波市,  Ningbo,3.48,1.68,51.29,49.10,45.23,49.22
  温州市,  Wenzhou,2.74,0.86,41.09,44.34,56.17,54.80
  嘉兴市,  Jiaxing,3.55,3.10,52.06,44.98,44.40,51.92
  湖州市,  Huzhou,5.58,4.50,48.13,45.82,46.29,49.68
  绍兴市,  Shaoxing,4.34,3.38,50.08,48.86,45.59,47.76
  金华市,  Jinhua,4.03,4.92,44.60,36.80,51.38,58.28
  衢州市,  Quzhou,7.05,5.80,45.11,44.80,47.84,49.40
  舟山市,  Zhoushan,10.21,7.02,41.09,41.57,48.70,51.41
  台州市,  Taizhou,6.52,3.61,43.50,42.75,49.98,53.64
  丽水市,  Lishui,7.90,5.90,44.90,37.39,47.20,56.71
安徽省,Anhui,,,,,,
  合肥市,  Hefei,4.31,0.40,50.70,47.66,44.99,51.94
  芜湖市,  Wuhu,4.70,1.63,56.00,55.87,39.30,42.50
  蚌埠市,  Bengbu,14.43,3.32,43.95,51.26,41.61,45.42
  淮南市,  Huainan,12.29,7.03,47.17,47.24,40.55,45.73
  马鞍山市,  Maanshan,5.61,1.40,55.40,53.37,38.99,45.23
  淮北市,  Huaibei,7.70,3.64,56.34,59.48,35.95,36.88
  铜陵市,  Tongling,5.12,1.89,59.50,62.14,35.38,35.98
  安庆市,  Anqing,12.54,3.02,47.49,42.98,39.97,53.99
  黄山市,  Huangshan,9.78,6.29,38.87,32.72,51.35,60.99
  滁州市,  Chuzhou,15.85,5.41,49.71,64.96,34.44,29.63
  阜阳市,  Fuyang,21.57,12.82,39.79,35.63,38.65,51.55
  宿州市,  Suzhou,19.25,11.60,37.94,38.56,42.82,49.83
  六安市,  Lu'an,18.34,19.31,44.27,42.70,37.39,37.99
  毫州市,  Bozhou,19.72,16.97,38.71,41.64,41.57,41.39
  池州市,  Chizhou,12.08,9.68,43.77,48.68,44.15,41.64
  宣城市,  Xuancheng,12.06,12.89,47.47,40.35,40.47,46.76
福建省,Fujian,,,,,,
  福州市,  Fuzhou,7.94,0.44,41.80,32.52,50.26,67.04
  厦门市,  Xiamen,0.61,0.61,40.82,40.82,58.57,58.57
  莆田市,  Putian,6.95,6.35,56.07,57.48,36.98,36.17
  三明市,  Sanming,14.81,4.69,50.10,51.42,35.09,43.89
  泉州市,  Quanzhou,2.99,1.18,58.48,55.34,38.54,43.48
  漳州市,  Zhangzhou,13.30,2.07,46.75,45.11,39.95,52.82
  南平市,  Nanping,22.11,15.98,42.14,48.71,35.75,35.31
  龙岩市,  Longyan,11.79,6.87,51.01,55.79,37.20,37.33
  宁德市,  Ningde,17.62,12.68,49.70,45.06,32.68,42.27
江西省,Jiangxi,,,,,,
  南昌市,  Nanchang,4.17,1.93,52.98,50.57,42.85,47.50
  景德镇市,  Jingdezhen,7.37,1.65,55.53,56.33,37.10,42.02
  萍乡市,  Pingxiang,5.71,3.02,55.00,55.27,39.29,41.71
  九江市,  Jiujiang,7.28,0.79,51.95,40.98,40.77,58.23
  新余市,  Xinyu,6.15,5.23,52.07,54.05,41.78,40.72
  鹰潭市,  Yingtan,7.59,0.79,58.18,46.07,34.23,53.15
  赣州市,  Ganzhou,15.15,6.01,41.64,39.46,43.21,54.53
  吉安市,  Ji'an,15.96,8.23,48.51,45.78,35.53,45.98
  宜春市,  Yichun,15.49,13.51,45.07,36.20,39.43,50.29
  抚州市,  Fuzhou,16.27,11.94,48.83,54.80,34.90,33.26
  上饶市,  Shangrao,13.07,5.43,46.82,41.79,40.11,52.78
山东省,Shandong,,,,,,
  济南市,  Jinan,4.85,3.15,36.24,34.62,58.90,62.23
  青岛市,  Qingdao,3.71,1.30,41.56,37.10,54.73,61.60
  淄博市,  Zibo,3.42,2.12,52.48,52.26,44.10,45.63
  枣庄市,  Zaozhuang,7.56,8.06,51.24,52.68,41.19,39.25
  东营市,  Dongying,3.50,2.10,62.17,62.43,34.33,35.47
  烟台市,  Yantai,6.75,2.90,49.98,50.83,43.27,46.26
  潍坊市,  Weifang,8.80,3.05,48.17,48.47,43.02,48.48
  济宁市,  Jining,11.17,6.26,45.32,45.78,43.51,47.96
  泰安市,  Tai'an,8.47,6.95,44.79,40.84,46.74,52.20
  威海市,  Weihai,7.14,6.16,45.56,46.87,47.30,46.97
  日照市,  Rizhao,8.15,6.04,47.26,51.44,44.58,42.52
  莱芜市,  Laiwu,7.84,7.84,50.14,50.14,42.02,42.02
  临沂市,  Linyi,8.91,1.99,43.12,52.28,47.97,45.73
  德州市,  Dezhou,10.10,4.98,47.84,49.26,42.06,45.76
  聊城市,  Liaocheng,11.83,10.54,49.48,45.41,38.70,44.05
  滨州市,  Binzhou,9.40,8.21,46.26,43.84,44.34,47.95
  菏泽市,  Heze,10.96,8.17,51.27,47.65,37.77,44.18
河南省,Henan,,,,,,
  郑州市,  Zhengzhou,1.93,0.71,46.79,41.42,51.28,57.87
  开封市,  Kaifeng,16.39,11.03,40.62,35.94,42.99,53.03
  洛阳市,  Luoyang,6.13,1.26,46.89,39.48,46.98,59.26
  平顶山市,  Pingdingshan,9.68,1.35,49.04,52.26,41.28,46.39
  安阳市,  Anyang,10.47,1.47,47.84,45.76,41.70,52.77
  鹤壁市,  Hebi,8.03,3.28,65.21,63.34,26.76,33.38
  新乡市,  Xinxiang,10.29,1.17,49.56,43.62,40.15,55.21
  焦作市,  Jiaozuo,6.39,1.41,59.28,44.08,34.33,54.52
  濮阳市,  Puyang,11.17,4.91,54.76,46.81,34.07,48.28
  许昌市,  Xuchang,6.83,4.01,58.82,55.38,34.35,40.62
  漯河市,  Luohe,10.53,8.06,62.35,62.93,27.12,29.01
  三门峡市,  Sanmenxia,9.31,6.68,56.49,44.68,34.20,48.64
  南阳市,  Nanyang,16.55,7.03,43.80,36.91,39.65,56.06
  商丘市,  Shangqiu,19.42,16.23,41.42,42.82,39.17,40.95
  信阳市,  Xinyang,21.89,13.18,39.55,45.38,38.56,41.44
  周口市,  Zhoukou,20.21,4.15,45.95,49.58,33.84,46.27
  驻马店市,  Zhumadian,20.93,8.26,39.23,46.40,39.85,45.34
湖北省,Hubei,,,,,,
  武汉市,  Wuhan,3.28,0.25,43.88,41.29,52.84,58.47
  黄石市,  Huangshi,8.74,0.83,55.26,57.33,"36,00",41.85
  十堰市,  Shiyan,12.13,3.08,47.69,57.78,40.17,39.14
  宜昌市,  Yichang,10.75,4.59,57.23,62.42,32.02,32.99
  襄阳市,  Xiangyang,11.66,7.02,55.40,59.11,32.94,33.86
  鄂州市,  Ezhou,12.18,12.18,54.47,54.47,33.34,33.34
  荆门市,  Jingmen,14.01,5.85,51.91,53.21,34.08,40.94
  孝感市,  Xiaogan,17.86,10.86,47.97,48.57,34.17,40.57
  荆州市,  Jingzhou,22.16,9.57,42.65,51.00,35.19,39.43
  黄冈市,  Huanggang,22.90,7.30,37.89,44.68,39.21,48.02
  咸宁市,  Xianning,16.64,11.13,47.64,57.87,35.72,31.00
  随州市,  Suizhou,16.49,5.99,46.76,47.65,36.75,46.36
湖南省,Hunan,,,,,,
  长沙市,  Changsha,3.96,1.27,48.23,38.42,47.80,60.31
  株洲市,  Zhuzhou,7.92,2.29,52.98,52.33,39.10,45.39
  湘潭市,  Xiangtan,8.08,2.03,52.29,55.80,39.63,42.16
  衡阳市,  Hengyang,15.09,2.73,41.53,54.12,43.38,43.15
  邵阳市,  Shaoyang,21.36,4.94,35.53,46.64,43.11,48.42
  岳阳市,  Yueyang,11.15,3.64,47.38,42.79,41.47,53.57
  常德市,  Changde,12.97,4.41,42.56,49.57,44.46,46.02
  张家界市,  Zhangjiajie,11.43,7.52,21.24,15.89,67.33,76.58
  益阳市,  Yiyang,18.24,10.82,39.76,51.56,42.00,37.62
  郴州市,  Chenzhou,9.81,4.08,52.06,44.92,38.13,51.00
  永州市,  Yongzhou,20.87,16.69,34.83,39.97,44.30,43.35
  怀化市,  Huaihua,14.32,3.27,38.23,24.56,47.46,72.17
  娄底市,  Loudi,14.72,3.11,48.31,56.64,36.98,40.25
广东省,Guangdong,,,,,,
  广州市,  Guangzhou,1.22,1.22,29.42,29.42,69.35,69.35
  韶关市,  Shaoguan,13.76,5.42,36.64,34.95,49.60,59.64
  深圳市,  Shenzhen,0.04,0.04,39.91,39.91,60.05,60.05
  珠海市,  Zhuhai,1.96,1.96,48.50,48.50,49.54,49.54
  汕头市,  Shantou,5.15,4.99,50.51,50.66,44.34,44.35
  佛山市,  Foshan,1.68,1.68,59.63,59.63,38.69,38.69
  江门市,  Jiangmen,7.81,4.00,47.58,52.23,44.61,43.77
  湛江市,  Zhanjiang,19.25,6.46,38.15,47.61,42.60,45.93
  茂名市,  Maoming,16.53,10.93,40.15,49.05,43.32,40.02
  肇庆市,  Zhaoqing,15.21,7.84,47.96,55.13,36.83,37.04
  惠州市,  Huizhou,5.03,2.19,53.85,57.07,41.12,40.73
  梅州市,  Meizhou,19.80,14.45,35.30,43.86,44.90,41.69
  汕尾市,  Shanwei,15.66,10.92,44.50,49.36,39.84,39.72
  河源市,  Heyuan,11.22,0.86,43.55,54.63,45.23,44.51
  阳江市,  Yangjiang,17.24,12.88,40.99,48.67,41.78,38.45
  清远市,  Qingyuan,15.40,8.69,36.63,43.16,47.97,48.15
  东莞市,  Dongguan,0.35,0.35,46.48,46.48,53.17,53.17
  中山市,  Zhongshan,2.13,2.13,52.37,52.37,45.50,45.50
  潮州市,  Chaozhou,7.21,3.41,51.47,57.73,41.32,38.86
  揭阳市,  Jieyang,9.39,5.66,55.73,61.73,34.88,32.61
  云浮市,  Yunfu,20.16,13.78,41.38,50.67,38.46,35.55
广西壮族自治区,Guangxi,,,,,,
  南宁市,  Nanning,10.69,4.60,38.52,38.18,50.79,57.22
  柳州市,  Liuzhou,7.27,0.88,54.98,60.24,37.75,38.88
  桂林市,  Guilin,17.58,6.06,44.61,43.10,37.80,50.85
  梧州市,  Wuzhou,11.17,3.04,57.97,57.61,30.86,39.35
  北海市,  Beihai,17.36,11.44,51.27,58.72,31.37,29.84
  防城港市,  Fangchenggang,12.22,8.84,57.14,60.54,30.65,30.61
  钦州市,  Qinzhou,20.06,22.22,43.73,35.48,36.21,42.31
  贵港市,  Guigang,19.84,17.42,41.01,35.76,39.15,46.81
  玉林市,  Yulin,17.90,9.42,42.80,37.18,39.30,53.40
  百色市,  Baise,16.36,12.32,53.37,44.69,30.27,42.99
  贺州市,  Hezhou,21.51,16.93,40.82,44.41,37.67,38.66
  河池市,  Hechi,22.95,10.91,30.41,27.68,46.64,61.41
  来宾市,  Laibin,25.04,23.69,37.34,33.87,37.63,42.44
  崇左市,  Chongzuo,21.89,16.56,40.55,44.35,37.56,39.09
海南省,Hainan,,,,,,
  海口市,  Haikou,5.08,5.08,18.57,18.57,76.35,76.35
  三亚市,  Sanya,14.05,14.05,19.86,19.86,66.09,66.09
  三沙市,  Sansa,,,,,,
  儋州市,  Danzhou,44.62,,12.19,,43.19,
重庆市,Chongqing,735,6.09,44.52,44.84,48.13,49.07
四川省,Sichuan,,,,,,
  成都市,  Chengdu,3.90,1.66,42.99,43.12,53.11,55.22
  自贡市,  Zigong,11.03,6.45,57.54,60.61,31.43,32.94
  攀枝花市,  Panzhihua,3.38,1.69,70.50,68.47,26.12,29.84
  泸州市,  Luzhou,12.02,6.65,59.10,64.57,28.89,28.79
  德阳市,  Deyang,12.53,6.03,54.00,55.22,33.47,38.76
  绵阳市,  Mianyang,15.31,8.00,47.86,55.77,36.83,36.23
  广元市,  Guangyuan,16.13,9.27,46.58,51.46,37.30,39.27
  遂宁市,  Suining,15.23,13.93,52.57,50.65,32.19,35.41
  内江市,  Neijiang,15.76,13.78,57.15,54.81,27.09,31.42
  乐山市,  Leshan,10.90,6.45,54.10,60.12,35.00,33.43
  南充市,  Nanchong,21.50,14.35,46.06,47.21,32.44,38.44
  眉山市,  Meishan,15.17,11.61,52.54,54.63,32.30,33.75
  宜宾市,  Yibin,14.03,6.94,54.88,57.86,31.09,35.20
  广安市,  Guang'an,15.78,12.62,51.64,51.57,32.58,35.81
  达州市,  Dazhou,21.42,16.03,41.55,41.93,37.03,42.04
  雅安市,  Ya'an,14.04,15.70,53.41,42.31,32.55,41.99
  巴中市,  Bazhong,16.51,15.41,46.62,38.27,36.87,46.31
  资阳市,  Ziyang,16.46,10.55,54.21,63.82,29.32,25.63
贵州省,Guizhou,,,,,,
  贵阳市,  Guiyang,4.34,1.89,38.60,34.95,57.06,63.17
  六盘水市,  Liupanshui,9.55,1.38,50.24,45.94,40.21,52.68
  遵义市,  Zunyi,15.41,10.07,44.22,40.37,40.37,49.56
  安顺市,  Anshun,17.69,12.69,32.38,37.86,49.93,49.45
  毕节市,  Bijie,21.19,19.81,38.00,31.79,40.81,48.41
  铜仁市,  Tongren,23.66,12.26,28.40,38.92,47.94,48.82
云南省,Yunnan,,,,,,
